salary_id,employee_id,salary_date,base_salary,bonus,increment_percentage,total_salary
SAL01533,EMP0761,2013-12-22,4557.0,240,0,4797.0
SAL01534,EMP0761,2014-12-22 00:00:00,5012.7,514,10,5526.7
SAL01535,EMP0761,2015-12-22 00:00:00,5363.59,188,7,5551.59
SAL01536,EMP0762,2018-11-24,3272.0,95,0,3367.0
SAL01537,EMP0762,2019-11-24 00:00:00,3370.16,157,3,3527.16
SAL01538,EMP0763,2023-07-25,5676.0,336,0,6012.0
SAL01539,EMP0764,2026-07-06,3953.0,553,0,4506.0
SAL01540,EMP0765,2012-06-08,30790.0,4233,0,35023.0
SAL01541,EMP0766,2011-10-03,4192.0,54,0,4246.0
SAL01542,EMP0766,2012-10-03 00:00:00,4443.52,414,6,4857.52
SAL01543,EMP0766,2014-10-03 00:00:00,4710.13,309,6,5019.13
SAL01544,EMP0767,2019-02-19,34148.0,1652,0,35800.0
SAL01545,EMP0767,2020-02-19 00:00:00,36538.36,536,7,37074.36
SAL01546,EMP0767,2021-02-19 00:00:00,38730.66,4235,6,42965.66
SAL01547,EMP0768,2014-07-12,8887.0,363,0,9250.0
SAL01548,EMP0768,2015-07-12 00:00:00,9420.22,696,6,10116.22
SAL01549,EMP0769,2024-06-07,15330.0,1633,0,16963.0
SAL01550,EMP0770,2011-12-07,5740.0,529,0,6269.0
SAL01551,EMP0770,2012-12-07 00:00:00,6256.6,269,9,6525.6
SAL01552,EMP0770,2013-12-07 00:00:00,6882.26,509,10,7391.26
SAL01553,EMP0771,2023-04-14,18768.0,138,0,18906.0
SAL01554,EMP0771,2025-04-14 00:00:00,20081.76,1544,7,21625.76
SAL01555,EMP0772,2020-09-13,4659.0,24,0,4683.0
SAL01556,EMP0772,2022-09-13 00:00:00,4798.77,302,3,5100.77
SAL01557,EMP0773,2019-05-28,12558.0,1773,0,14331.0
SAL01558,EMP0773,2021-05-28 00:00:00,13688.22,1030,9,14718.22
SAL01559,EMP0773,2023-05-28 00:00:00,14920.16,1325,9,16245.16
SAL01560,EMP0774,2023-12-04,12264.0,1315,0,13579.0
SAL01561,EMP0775,2016-11-03,9605.0,882,0,10487.0
SAL01562,EMP0776,2021-01-09,18962.0,830,0,19792.0
SAL01563,EMP0777,2011-10-27,15927.0,1059,0,16986.0
SAL01564,EMP0777,2012-10-27 00:00:00,17519.7,416,10,17935.7
SAL01565,EMP0777,2013-10-27 00:00:00,18395.69,2023,5,20418.69
SAL01566,EMP0778,2021-04-10,8395.0,1248,0,9643.0
SAL01567,EMP0779,2015-08-24,8912.0,290,0,9202.0
SAL01568,EMP0779,2017-08-24 00:00:00,9714.08,4,9,9718.08
SAL01569,EMP0779,2018-08-24 00:00:00,10491.21,789,8,11280.21
SAL01570,EMP0780,2026-06-06,15007.0,1626,0,16633.0
SAL01571,EMP0781,2019-03-21,31288.0,3173,0,34461.0
SAL01572,EMP0781,2020-03-21 00:00:00,34416.8,4777,10,39193.8
SAL01573,EMP0781,2022-03-21 00:00:00,37858.48,4641,10,42499.48
SAL01574,EMP0782,2014-10-05,4334.0,327,0,4661.0
SAL01575,EMP0783,2017-07-22,9922.0,616,0,10538.0
SAL01576,EMP0783,2018-07-22 00:00:00,10814.98,94,9,10908.98
SAL01577,EMP0783,2019-07-22 00:00:00,11355.73,651,5,12006.73
SAL01578,EMP0784,2018-12-07,33866.0,131,0,33997.0
SAL01579,EMP0784,2019-12-07 00:00:00,37252.6,52,10,37304.6
SAL01580,EMP0784,2021-12-07 00:00:00,39115.23,3287,5,42402.23
SAL01581,EMP0785,2014-08-08,3157.0,240,0,3397.0
SAL01582,EMP0785,2016-08-08 00:00:00,3283.28,151,4,3434.28
SAL01583,EMP0786,2019-08-31,8026.0,501,0,8527.0
SAL01584,EMP0786,2021-08-31 00:00:00,8427.3,647,5,9074.3
SAL01585,EMP0786,2023-08-31 00:00:00,9017.21,1023,7,10040.21
SAL01586,EMP0787,2026-06-13,4064.0,593,0,4657.0
SAL01587,EMP0787,2027-06-13 00:00:00,4267.2,421,5,4688.2
SAL01588,EMP0788,2014-10-11,3473.0,17,0,3490.0
SAL01589,EMP0788,2016-10-11 00:00:00,3611.92,124,4,3735.92
SAL01590,EMP0789,2018-08-18,5678.0,818,0,6496.0
SAL01591,EMP0789,2020-08-18 00:00:00,5848.34,738,3,6586.34
SAL01592,EMP0789,2022-08-18 00:00:00,6082.27,245,4,6327.27
SAL01593,EMP0790,2017-10-19,12862.0,502,0,13364.0
SAL01594,EMP0791,2019-01-31,23268.0,2094,0,25362.0
SAL01595,EMP0791,2020-01-31 00:00:00,24896.76,3081,7,27977.76
SAL01596,EMP0792,2022-11-21,14436.0,1959,0,16395.0
SAL01597,EMP0792,2024-11-21 00:00:00,15157.8,1072,5,16229.8
SAL01598,EMP0792,2025-11-21 00:00:00,15915.69,1902,5,17817.69
SAL01599,EMP0793,2019-03-25,17836.0,1163,0,18999.0
SAL01600,EMP0793,2020-03-25 00:00:00,19441.24,478,9,19919.24
SAL01601,EMP0794,2014-04-19,19507.0,1719,0,21226.0
SAL01602,EMP0794,2015-04-19 00:00:00,21067.56,916,8,21983.56
SAL01603,EMP0795,2014-12-31,8966.0,1007,0,9973.0
SAL01604,EMP0795,2015-12-31 00:00:00,9593.62,1419,7,11012.62
SAL01605,EMP0795,2017-12-31 00:00:00,10265.17,56,7,10321.17
SAL01606,EMP0796,2016-05-22,5222.0,648,0,5870.0
SAL01607,EMP0796,2017-05-22 00:00:00,5744.2,334,10,6078.2
SAL01608,EMP0797,2015-04-23,6571.0,789,0,7360.0
SAL01609,EMP0797,2016-04-23 00:00:00,6899.55,332,5,7231.55
SAL01610,EMP0797,2017-04-23 00:00:00,7589.51,787,10,8376.51
SAL01611,EMP0798,2016-02-07,7504.0,931,0,8435.0
SAL01612,EMP0798,2018-02-07 00:00:00,8179.36,904,9,9083.36
SAL01613,EMP0798,2020-02-07 00:00:00,8751.92,466,7,9217.92
SAL01614,EMP0799,2025-12-12,12425.0,1198,0,13623.0
SAL01615,EMP0799,2027-12-12 00:00:00,13046.25,192,5,13238.25
SAL01616,EMP0799,2029-12-12 00:00:00,13959.49,1751,7,15710.49
SAL01617,EMP0800,2019-05-26,6408.0,180,0,6588.0
SAL01618,EMP0800,2021-05-26 00:00:00,6856.56,138,7,6994.56
SAL01619,EMP0800,2022-05-26 00:00:00,7405.08,527,8,7932.08
SAL01620,EMP0801,2016-04-23,9419.0,1391,0,10810.0
SAL01621,EMP0801,2018-04-23 00:00:00,10172.52,862,8,11034.52
SAL01622,EMP0802,2024-07-05,18776.0,1498,0,20274.0
SAL01623,EMP0803,2014-02-19,14993.0,17,0,15010.0
SAL01624,EMP0803,2016-02-19 00:00:00,16192.44,707,8,16899.44
SAL01625,EMP0804,2024-09-24,16815.0,2371,0,19186.0
SAL01626,EMP0804,2025-09-24 00:00:00,17655.75,1984,5,19639.75
SAL01627,EMP0805,2020-07-31,8065.0,246,0,8311.0
SAL01628,EMP0805,2022-07-31 00:00:00,8871.5,483,10,9354.5
SAL01629,EMP0805,2023-07-31 00:00:00,9137.65,1346,3,10483.65
SAL01630,EMP0806,2017-12-12,9961.0,1472,0,11433.0
SAL01631,EMP0806,2019-12-12 00:00:00,10259.83,1404,3,11663.83
SAL01632,EMP0806,2020-12-12 00:00:00,10772.82,1415,5,12187.82
SAL01633,EMP0807,2017-09-30,8722.0,894,0,9616.0
SAL01634,EMP0807,2018-09-30 00:00:00,9419.76,243,8,9662.76
SAL01635,EMP0808,2022-08-25,18249.0,2245,0,20494.0
SAL01636,EMP0809,2018-03-13,4950.0,169,0,5119.0
SAL01637,EMP0809,2019-03-13 00:00:00,5098.5,135,3,5233.5
SAL01638,EMP0809,2021-03-13 00:00:00,5557.37,130,9,5687.37
SAL01639,EMP0810,2012-03-22,4331.0,60,0,4391.0
SAL01640,EMP0810,2013-03-22 00:00:00,4547.55,305,5,4852.55
SAL01641,EMP0810,2014-03-22 00:00:00,4911.35,362,8,5273.35
SAL01642,EMP0811,2022-12-30,23487.0,2341,0,25828.0
SAL01643,EMP0811,2023-12-30 00:00:00,25835.7,2471,10,28306.7
SAL01644,EMP0811,2025-12-30 00:00:00,28160.91,630,9,28790.91
SAL01645,EMP0812,2014-03-10,31179.0,1026,0,32205.0
SAL01646,EMP0812,2015-03-10 00:00:00,33361.53,2141,7,35502.53
SAL01647,EMP0813,2022-04-14,13904.0,702,0,14606.0
SAL01648,EMP0813,2023-04-14 00:00:00,15155.36,261,9,15416.36
SAL01649,EMP0814,2024-01-24,8700.0,383,0,9083.0
SAL01650,EMP0815,2026-01-20,24417.0,2092,0,26509.0
SAL01651,EMP0815,2027-01-20 00:00:00,26126.19,2536,7,28662.19
SAL01652,EMP0815,2029-01-20 00:00:00,27171.24,261,4,27432.24
SAL01653,EMP0816,2017-06-22,3627.0,390,0,4017.0
SAL01654,EMP0817,2013-08-01,8710.0,714,0,9424.0
SAL01655,EMP0817,2015-08-01 00:00:00,9145.5,472,5,9617.5
SAL01656,EMP0818,2017-09-02,14074.0,1279,0,15353.0
SAL01657,EMP0818,2019-09-02 00:00:00,15059.18,394,7,15453.18
SAL01658,EMP0819,2012-08-13,6509.0,949,0,7458.0
SAL01659,EMP0820,2012-03-15,29724.0,3989,0,33713.0
SAL01660,EMP0820,2013-03-15 00:00:00,30615.72,2814,3,33429.72
SAL01661,EMP0821,2013-11-13,18389.0,1279,0,19668.0
SAL01662,EMP0821,2015-11-13 00:00:00,19308.45,538,5,19846.45
SAL01663,EMP0822,2021-05-23,16127.0,1273,0,17400.0
SAL01664,EMP0822,2022-05-23 00:00:00,17417.16,2607,8,20024.16
SAL01665,EMP0823,2012-12-01,32679.0,3255,0,35934.0
SAL01666,EMP0823,2014-12-01 00:00:00,33659.37,1984,3,35643.37
SAL01667,EMP0824,2016-10-05,11946.0,79,0,12025.0
SAL01668,EMP0825,2020-08-03,17742.0,1224,0,18966.0
SAL01669,EMP0826,2022-10-02,34615.0,4901,0,39516.0
SAL01670,EMP0826,2023-10-02 00:00:00,35653.45,3954,3,39607.45
SAL01671,EMP0827,2026-01-02,5923.0,431,0,6354.0
SAL01672,EMP0827,2027-01-02 00:00:00,6337.61,496,7,6833.61
SAL01673,EMP0827,2028-01-02 00:00:00,6654.49,89,5,6743.49
SAL01674,EMP0828,2018-12-31,4418.0,476,0,4894.0
SAL01675,EMP0828,2020-12-31 00:00:00,4727.26,206,7,4933.26
SAL01676,EMP0829,2019-04-11,15807.0,175,0,15982.0
SAL01677,EMP0830,2017-01-28,8540.0,611,0,9151.0
SAL01678,EMP0830,2019-01-28 00:00:00,9308.6,18,9,9326.6
SAL01679,EMP0831,2022-01-25,9683.0,1021,0,10704.0
SAL01680,EMP0832,2021-08-26,19041.0,2562,0,21603.0
SAL01681,EMP0832,2022-08-26 00:00:00,19993.05,1942,5,21935.05
SAL01682,EMP0832,2024-08-26 00:00:00,21392.56,3152,7,24544.56
SAL01683,EMP0833,2016-02-20,10737.0,45,0,10782.0
SAL01684,EMP0833,2018-02-20 00:00:00,11810.7,1181,10,12991.7
SAL01685,EMP0834,2012-07-17,9832.0,627,0,10459.0
SAL01686,EMP0835,2022-03-01,16718.0,1149,0,17867.0
SAL01687,EMP0835,2023-03-01 00:00:00,18222.62,2308,9,20530.62
SAL01688,EMP0836,2018-07-25,5897.0,392,0,6289.0
SAL01689,EMP0836,2019-07-25 00:00:00,6250.82,926,6,7176.82
SAL01690,EMP0837,2019-09-01,6259.0,126,0,6385.0
SAL01691,EMP0838,2019-04-03,8289.0,948,0,9237.0
SAL01692,EMP0838,2020-04-03 00:00:00,8869.23,688,7,9557.23
SAL01693,EMP0838,2022-04-03 00:00:00,9578.77,1377,8,10955.77
SAL01694,EMP0839,2014-10-29,4592.0,179,0,4771.0
SAL01695,EMP0839,2016-10-29 00:00:00,4821.6,297,5,5118.6
SAL01696,EMP0840,2013-08-15,5763.0,394,0,6157.0
SAL01697,EMP0840,2014-08-15 00:00:00,5935.89,524,3,6459.89
SAL01698,EMP0840,2015-08-15 00:00:00,6410.76,932,8,7342.76
SAL01699,EMP0841,2013-06-13,20554.0,1083,0,21637.0
SAL01700,EMP0842,2019-06-25,14315.0,1165,0,15480.0
SAL01701,EMP0842,2021-06-25 00:00:00,15317.05,1297,7,16614.05
SAL01702,EMP0843,2026-06-26,12238.0,1645,0,13883.0
SAL01703,EMP0843,2028-06-26 00:00:00,12727.52,1141,4,13868.52
SAL01704,EMP0843,2030-06-26 00:00:00,13873.0,173,9,14046.0
SAL01705,EMP0844,2011-12-21,10458.0,163,0,10621.0
SAL01706,EMP0845,2023-11-26,6007.0,887,0,6894.0
SAL01707,EMP0846,2025-08-16,25254.0,1042,0,26296.0
SAL01708,EMP0846,2027-08-16 00:00:00,27274.32,550,8,27824.32
SAL01709,EMP0846,2028-08-16 00:00:00,30001.75,3099,10,33100.75
SAL01710,EMP0847,2023-02-11,12099.0,1453,0,13552.0
SAL01711,EMP0848,2013-08-22,12749.0,999,0,13748.0
SAL01712,EMP0848,2015-08-22 00:00:00,13258.96,826,4,14084.96
SAL01713,EMP0849,2016-10-06,3688.0,6,0,3694.0
SAL01714,EMP0849,2018-10-06 00:00:00,3798.64,208,3,4006.64
SAL01715,EMP0850,2012-01-15,5821.0,824,0,6645.0
SAL01716,EMP0851,2023-07-27,8671.0,927,0,9598.0
SAL01717,EMP0852,2020-06-10,3394.0,39,0,3433.0
SAL01718,EMP0852,2022-06-10 00:00:00,3699.46,72,9,3771.46
SAL01719,EMP0852,2024-06-10 00:00:00,3995.42,408,8,4403.42
SAL01720,EMP0853,2022-05-07,9219.0,36,0,9255.0
SAL01721,EMP0853,2024-05-07 00:00:00,9864.33,171,7,10035.33
SAL01722,EMP0854,2024-09-24,15473.0,503,0,15976.0
SAL01723,EMP0854,2026-09-24 00:00:00,16865.57,60,9,16925.57
SAL01724,EMP0854,2027-09-24 00:00:00,17540.19,666,4,18206.19
SAL01725,EMP0855,2014-11-03,15167.0,7,0,15174.0
SAL01726,EMP0855,2015-11-03 00:00:00,16077.02,825,6,16902.02
SAL01727,EMP0855,2017-11-03 00:00:00,16720.1,134,4,16854.1
SAL01728,EMP0856,2023-05-08,21467.0,1674,0,23141.0
SAL01729,EMP0856,2024-05-08 00:00:00,22325.68,3343,4,25668.68
SAL01730,EMP0857,2013-08-23,6258.0,359,0,6617.0
SAL01731,EMP0857,2014-08-23 00:00:00,6696.06,122,7,6818.06
SAL01732,EMP0857,2016-08-23 00:00:00,7231.74,1026,8,8257.74
SAL01733,EMP0858,2021-12-03,20049.0,633,0,20682.0
SAL01734,EMP0858,2022-12-03 00:00:00,22053.9,2949,10,25002.9
SAL01735,EMP0859,2020-02-25,8517.0,1108,0,9625.0
SAL01736,EMP0859,2022-02-25 00:00:00,9028.02,772,6,9800.02
SAL01737,EMP0860,2015-10-06,5423.0,440,0,5863.0
SAL01738,EMP0861,2019-07-02,13086.0,1046,0,14132.0
SAL01739,EMP0861,2020-07-02 00:00:00,14263.74,1648,9,15911.74
SAL01740,EMP0861,2021-07-02 00:00:00,15547.48,799,9,16346.48
SAL01741,EMP0862,2022-04-04,11527.0,1684,0,13211.0
SAL01742,EMP0862,2024-04-04 00:00:00,12564.43,621,9,13185.43
SAL01743,EMP0862,2025-04-04 00:00:00,13318.3,799,6,14117.3
SAL01744,EMP0863,2015-04-25,6219.0,155,0,6374.0
SAL01745,EMP0863,2017-04-25 00:00:00,6778.71,114,9,6892.71
SAL01746,EMP0863,2018-04-25 00:00:00,6982.07,343,3,7325.07
SAL01747,EMP0864,2021-08-22,20657.0,1762,0,22419.0
SAL01748,EMP0864,2023-08-22 00:00:00,21689.85,3044,5,24733.85
SAL01749,EMP0864,2025-08-22 00:00:00,22340.55,2782,3,25122.55
SAL01750,EMP0865,2024-08-17,21197.0,515,0,21712.0
SAL01751,EMP0865,2025-08-17 00:00:00,22892.76,2296,8,25188.76
SAL01752,EMP0866,2023-02-06,4225.0,311,0,4536.0
SAL01753,EMP0866,2025-02-06 00:00:00,4605.25,558,9,5163.25
SAL01754,EMP0866,2026-02-06 00:00:00,4927.62,4,7,4931.62
SAL01755,EMP0867,2014-11-21,7383.0,223,0,7606.0
SAL01756,EMP0867,2015-11-21 00:00:00,7973.64,493,8,8466.64
SAL01757,EMP0868,2021-09-26,34888.0,2419,0,37307.0
SAL01758,EMP0868,2023-09-26 00:00:00,37330.16,5400,7,42730.16
SAL01759,EMP0868,2024-09-26 00:00:00,39943.27,1434,7,41377.27
SAL01760,EMP0869,2014-12-01,30217.0,3251,0,33468.0
SAL01761,EMP0869,2016-12-01 00:00:00,32936.53,4226,9,37162.53
SAL01762,EMP0870,2023-04-18,8095.0,468,0,8563.0
SAL01763,EMP0870,2024-04-18 00:00:00,8823.55,765,9,9588.55
SAL01764,EMP0871,2016-11-10,20029.0,1992,0,22021.0
SAL01765,EMP0871,2018-11-10 00:00:00,21230.74,2392,6,23622.74
SAL01766,EMP0871,2019-11-10 00:00:00,22292.28,162,5,22454.28
SAL01767,EMP0872,2015-05-30,14739.0,853,0,15592.0
SAL01768,EMP0872,2017-05-30 00:00:00,15918.12,349,8,16267.12
SAL01769,EMP0872,2018-05-30 00:00:00,17032.39,1536,7,18568.39
SAL01770,EMP0873,2014-09-21,10381.0,177,0,10558.0
SAL01771,EMP0873,2016-09-21 00:00:00,11211.48,911,8,12122.48
SAL01772,EMP0874,2022-05-13,21157.0,339,0,21496.0
SAL01773,EMP0874,2024-05-13 00:00:00,22426.42,987,6,23413.42
SAL01774,EMP0875,2025-03-08,5727.0,290,0,6017.0
SAL01775,EMP0875,2026-03-08 00:00:00,5898.81,213,3,6111.81
SAL01776,EMP0876,2026-05-16,7813.0,598,0,8411.0
SAL01777,EMP0876,2028-05-16 00:00:00,8281.78,780,6,9061.78
SAL01778,EMP0876,2029-05-16 00:00:00,8530.23,125,3,8655.23
SAL01779,EMP0877,2021-10-17,32942.0,1454,0,34396.0
SAL01780,EMP0878,2018-10-22,12905.0,1327,0,14232.0
SAL01781,EMP0879,2022-05-24,12543.0,1552,0,14095.0
SAL01782,EMP0879,2023-05-24 00:00:00,13797.3,1996,10,15793.3
SAL01783,EMP0880,2013-11-26,5129.0,734,0,5863.0
SAL01784,EMP0880,2014-11-26 00:00:00,5334.16,684,4,6018.16
SAL01785,EMP0880,2016-11-26 00:00:00,5600.87,138,5,5738.87
SAL01786,EMP0881,2025-11-28,13029.0,1800,0,14829.0
SAL01787,EMP0882,2022-10-02,8000.0,1033,0,9033.0
SAL01788,EMP0882,2024-10-02 00:00:00,8640.0,142,8,8782.0
SAL01789,EMP0882,2025-10-02 00:00:00,9417.6,58,9,9475.6
SAL01790,EMP0883,2022-10-26,6919.0,943,0,7862.0
SAL01791,EMP0883,2024-10-26 00:00:00,7334.14,668,6,8002.14
SAL01792,EMP0883,2026-10-26 00:00:00,7700.85,657,5,8357.85
SAL01793,EMP0884,2018-11-05,6952.0,493,0,7445.0
SAL01794,EMP0884,2019-11-05 00:00:00,7438.64,393,7,7831.64
SAL01795,EMP0884,2021-11-05 00:00:00,7661.8,830,3,8491.8
SAL01796,EMP0885,2023-01-09,8424.0,266,0,8690.0
SAL01797,EMP0885,2025-01-09 00:00:00,9097.92,2,8,9099.92
SAL01798,EMP0886,2019-10-27,5459.0,797,0,6256.0
SAL01799,EMP0887,2011-12-26,34321.0,991,0,35312.0
SAL01800,EMP0888,2022-04-17,18516.0,219,0,18735.0
SAL01801,EMP0888,2023-04-17 00:00:00,19812.12,378,7,20190.12
SAL01802,EMP0888,2025-04-17 00:00:00,21397.09,2926,8,24323.09
SAL01803,EMP0889,2016-03-07,14465.0,62,0,14527.0
SAL01804,EMP0889,2018-03-07 00:00:00,15188.25,524,5,15712.25
SAL01805,EMP0889,2019-03-07 00:00:00,16099.55,1485,6,17584.54
SAL01806,EMP0890,2020-09-29,8860.0,387,0,9247.0
SAL01807,EMP0890,2021-09-29 00:00:00,9303.0,710,5,10013.0
SAL01808,EMP0891,2024-03-08,7590.0,668,0,8258.0
SAL01809,EMP0892,2026-05-31,13281.0,1453,0,14734.0
SAL01810,EMP0892,2027-05-31 00:00:00,13679.43,1383,3,15062.43
SAL01811,EMP0892,2029-05-31 00:00:00,15047.37,1938,10,16985.37
SAL01812,EMP0893,2012-05-08,6224.0,539,0,6763.0
SAL01813,EMP0893,2014-05-08 00:00:00,6535.2,290,5,6825.2
SAL01814,EMP0894,2025-03-22,3197.0,457,0,3654.0
SAL01815,EMP0894,2026-03-22 00:00:00,3388.82,502,6,3890.82
SAL01816,EMP0894,2028-03-22 00:00:00,3524.37,411,4,3935.37
SAL01817,EMP0895,2020-02-08,22542.0,506,0,23048.0
SAL01818,EMP0896,2015-03-15,15134.0,805,0,15939.0
SAL01819,EMP0896,2017-03-15 00:00:00,16344.72,972,8,17316.72
SAL01820,EMP0897,2014-08-04,17747.0,855,0,18602.0
SAL01821,EMP0897,2015-08-04 00:00:00,18456.88,1217,4,19673.88
SAL01822,EMP0898,2014-04-25,13323.0,1127,0,14450.0
SAL01823,EMP0898,2015-04-25 00:00:00,13722.69,916,3,14638.69
SAL01824,EMP0898,2017-04-25 00:00:00,14546.05,686,6,15232.05
SAL01825,EMP0899,2016-11-19,5710.0,55,0,5765.0
SAL01826,EMP0900,2012-12-12,14200.0,579,0,14779.0
SAL01827,EMP0900,2013-12-12 00:00:00,14626.0,838,3,15464.0
SAL01828,EMP0901,2025-05-07,11222.0,570,0,11792.0
SAL01829,EMP0902,2024-02-11,20201.0,1705,0,21906.0
SAL01830,EMP0902,2026-02-11 00:00:00,22019.09,752,9,22771.09
SAL01831,EMP0902,2028-02-11 00:00:00,23780.62,1823,8,25603.62
SAL01832,EMP0903,2021-11-28,6112.0,709,0,6821.0
SAL01833,EMP0903,2023-11-28 00:00:00,6417.6,342,5,6759.6
SAL01834,EMP0903,2025-11-28 00:00:00,6931.01,366,8,7297.01
SAL01835,EMP0904,2019-04-16,6720.0,257,0,6977.0
SAL01836,EMP0904,2021-04-16 00:00:00,7324.8,608,9,7932.8
SAL01837,EMP0904,2023-04-16 00:00:00,7837.54,208,7,8045.54
SAL01838,EMP0905,2021-06-01,28412.0,408,0,28820.0
SAL01839,EMP0905,2022-06-01 00:00:00,29832.6,3834,5,33666.6
SAL01840,EMP0905,2023-06-01 00:00:00,32219.21,4144,8,36363.21
SAL01841,EMP0906,2019-06-01,4124.0,121,0,4245.0
SAL01842,EMP0906,2020-06-01 00:00:00,4371.44,137,6,4508.44
SAL01843,EMP0907,2025-12-18,20363.0,2035,0,22398.0
SAL01844,EMP0907,2026-12-18 00:00:00,21381.15,2580,5,23961.15
SAL01845,EMP0908,2022-05-28,33101.0,1586,0,34687.0
SAL01846,EMP0909,2013-01-09,5733.0,13,0,5746.0
SAL01847,EMP0910,2019-09-23,13219.0,1866,0,15085.0
SAL01848,EMP0910,2020-09-23 00:00:00,14540.9,319,10,14859.9
SAL01849,EMP0911,2012-06-06,12704.0,1216,0,13920.0
SAL01850,EMP0911,2013-06-06 00:00:00,13720.32,320,8,14040.32
SAL01851,EMP0912,2016-09-02,11407.0,332,0,11739.0
SAL01852,EMP0912,2018-09-02 00:00:00,12319.56,1243,8,13562.56
SAL01853,EMP0913,2015-03-18,17803.0,103,0,17906.0
SAL01854,EMP0913,2017-03-18 00:00:00,19227.24,1901,8,21128.24
SAL01855,EMP0914,2012-08-11,13120.0,142,0,13262.0
SAL01856,EMP0914,2013-08-11 00:00:00,13907.2,1164,6,15071.2
SAL01857,EMP0915,2017-09-27,16971.0,768,0,17739.0
SAL01858,EMP0915,2019-09-27 00:00:00,17819.55,1564,5,19383.55
SAL01859,EMP0916,2014-02-18,21570.0,104,0,21674.0
SAL01860,EMP0916,2015-02-18 00:00:00,22648.5,1851,5,24499.5
SAL01861,EMP0917,2013-12-07,8983.0,1156,0,10139.0
SAL01862,EMP0918,2025-01-29,11279.0,571,0,11850.0
SAL01863,EMP0919,2013-02-19,7983.0,951,0,8934.0
SAL01864,EMP0920,2012-09-06,15302.0,2236,0,17538.0
SAL01865,EMP0920,2013-09-06 00:00:00,16526.16,1211,8,17737.16
SAL01866,EMP0921,2024-10-03,8704.0,446,0,9150.0
SAL01867,EMP0921,2025-10-03 00:00:00,9226.24,746,6,9972.24
SAL01868,EMP0922,2022-01-08,13471.0,407,0,13878.0
SAL01869,EMP0922,2023-01-08 00:00:00,14009.84,176,4,14185.84
SAL01870,EMP0922,2024-01-08 00:00:00,14990.53,327,7,15317.53
SAL01871,EMP0923,2026-01-20,3989.0,540,0,4529.0
SAL01872,EMP0923,2027-01-20 00:00:00,4148.56,230,4,4378.56
SAL01873,EMP0923,2029-01-20 00:00:00,4355.99,330,5,4685.99
SAL01874,EMP0924,2023-03-09,12778.0,297,0,13075.0
SAL01875,EMP0925,2013-09-09,20683.0,1976,0,22659.0
SAL01876,EMP0925,2015-09-09 00:00:00,22544.47,3305,9,25849.47
SAL01877,EMP0926,2017-01-07,14601.0,995,0,15596.0
SAL01878,EMP0926,2019-01-07 00:00:00,16061.1,1011,10,17072.1
SAL01879,EMP0926,2021-01-07 00:00:00,16864.16,201,5,17065.16
SAL01880,EMP0927,2020-10-21,9463.0,177,0,9640.0
SAL01881,EMP0928,2019-08-09,20166.0,1926,0,22092.0
SAL01882,EMP0928,2021-08-09 00:00:00,21779.28,368,8,22147.28
SAL01883,EMP0928,2022-08-09 00:00:00,23739.42,3417,9,27156.42
SAL01884,EMP0929,2012-10-20,18105.0,924,0,19029.0
SAL01885,EMP0929,2013-10-20 00:00:00,19372.35,302,7,19674.35
SAL01886,EMP0930,2020-08-17,18130.0,302,0,18432.0
SAL01887,EMP0931,2016-03-03,14280.0,133,0,14413.0
SAL01888,EMP0931,2018-03-03 00:00:00,15565.2,157,9,15722.2
SAL01889,EMP0931,2019-03-03 00:00:00,17121.72,443,10,17564.72
SAL01890,EMP0932,2013-01-25,15108.0,908,0,16016.0
SAL01891,EMP0932,2015-01-25 00:00:00,16618.8,1084,10,17702.8
SAL01892,EMP0933,2014-01-24,21082.0,328,0,21410.0
SAL01893,EMP0934,2026-03-26,29077.0,3232,0,32309.0
SAL01894,EMP0934,2028-03-26 00:00:00,31693.93,271,9,31964.93
SAL01895,EMP0935,2018-05-23,9961.0,1099,0,11060.0
SAL01896,EMP0935,2020-05-23 00:00:00,10857.49,226,9,11083.49
SAL01897,EMP0936,2017-05-19,5664.0,413,0,6077.0
SAL01898,EMP0937,2016-07-19,6985.0,437,0,7422.0
SAL01899,EMP0937,2017-07-19 00:00:00,7404.1,910,6,8314.1
SAL01900,EMP0938,2022-12-17,5212.0,384,0,5596.0
SAL01901,EMP0938,2023-12-17 00:00:00,5628.96,48,8,5676.96
SAL01902,EMP0939,2023-01-19,12270.0,931,0,13201.0
SAL01903,EMP0940,2022-01-16,8221.0,597,0,8818.0
SAL01904,EMP0940,2024-01-16 00:00:00,8796.47,284,7,9080.47
SAL01905,EMP0940,2026-01-16 00:00:00,9500.19,428,8,9928.19
SAL01906,EMP0941,2012-11-14,6173.0,377,0,6550.0
SAL01907,EMP0941,2014-11-14 00:00:00,6481.65,598,5,7079.65
SAL01908,EMP0942,2019-09-13,13993.0,151,0,14144.0
SAL01909,EMP0942,2020-09-13 00:00:00,14552.72,282,4,14834.72
SAL01910,EMP0942,2022-09-13 00:00:00,14989.3,1008,3,15997.3
SAL01911,EMP0943,2023-03-25,3279.0,254,0,3533.0
SAL01912,EMP0943,2025-03-25 00:00:00,3410.16,294,4,3704.16
SAL01913,EMP0944,2025-01-11,11375.0,615,0,11990.0
SAL01914,EMP0945,2013-11-26,6554.0,313,0,6867.0
SAL01915,EMP0946,2024-10-11,4298.0,156,0,4454.0
